split,sample_index,e_dim1,e_dim2,z_dim1,z_dim2,gmm_cluster_id,selected_expert_hungarian,hour,workday_or_holiday,gmm_confidence,embedding_method_e,embedding_method_z
test,447,-0.5335413813591003,0.004792923107743263,-0.41470983624458313,-0.07733693718910217,2,0,23,holiday,1.0,pca,pca
test,448,-0.481360524892807,-0.02183380536735058,-0.39263391494750977,-0.06692904978990555,2,0,23,holiday,1.0,pca,pca
test,449,-0.45985618233680725,-0.13862888514995575,-0.3320811688899994,-0.05061724781990051,2,0,0,holiday,1.0,pca,pca
test,450,-0.3711579144001007,-0.13664767146110535,-0.2581001818180084,-0.04383184760808945,2,0,0,holiday,1.0,pca,pca
test,451,-0.26946744322776794,-0.11616832762956619,-0.1615625023841858,-0.03024056926369667,2,0,1,holiday,1.0,pca,pca
test,452,-0.16791290044784546,-0.077162005007267,-0.10093100368976593,-0.03072674758732319,2,0,1,holiday,1.0,pca,pca
test,453,-0.15419399738311768,-0.16362224519252777,-0.0274673905223608,-0.028746873140335083,2,0,2,holiday,1.0,pca,pca
test,454,-0.05391978472471237,-0.15729203820228577,0.052025411278009415,-0.03061409667134285,2,0,2,holiday,1.0,pca,pca
test,455,-0.027318648993968964,-0.19762438535690308,0.13449309766292572,-0.025999044999480247,2,0,3,holiday,1.0,pca,pca
test,456,0.29307353496551514,-0.1574842929840088,0.22288323938846588,-0.024617325514554977,0,2,3,holiday,1.0,pca,pca
test,457,0.3489207327365875,-0.2614932358264923,0.3191348910331726,0.0049705225974321365,0,2,4,holiday,1.0,pca,pca
test,458,0.5049971342086792,-0.27804210782051086,0.39462459087371826,0.020331498235464096,0,2,4,holiday,1.0,pca,pca
test,459,0.6215242147445679,0.06005647033452988,0.503036618232727,0.022098440676927567,0,2,5,holiday,1.0,pca,pca
test,460,0.6460486054420471,0.06378955394029617,0.565470278263092,0.010888040997087955,0,2,5,holiday,1.0,pca,pca
test,461,0.45010390877723694,-0.18360841274261475,0.5906439423561096,-0.03883485496044159,0,2,6,holiday,1.0,pca,pca
test,462,0.4434357285499573,-0.18643571436405182,0.5954403877258301,-0.06334658712148666,0,2,6,holiday,1.0,pca,pca
test,463,0.5741144418716431,0.0927763357758522,0.56952303647995,-0.11148246377706528,0,2,7,holiday,1.0,pca,pca
test,464,0.5316290259361267,0.07438288629055023,0.5623804926872253,-0.09417908638715744,0,2,7,holiday,1.0,pca,pca
test,465,0.6306324005126953,-0.06819765269756317,0.49012628197669983,-0.07315977662801743,0,2,8,holiday,1.0,pca,pca
test,466,0.5631266832351685,-0.10910579562187195,0.4603888988494873,-0.03846856579184532,0,2,8,holiday,1.0,pca,pca
test,467,0.303460955619812,-0.19532307982444763,0.2759421467781067,-0.06100107729434967,1,1,9,holiday,0.9997861981391907,pca,pca
test,468,0.15978345274925232,-0.2495986521244049,0.2199813723564148,-0.005286820698529482,2,0,9,holiday,0.9999876022338867,pca,pca
test,469,0.10868728905916214,-0.11658331006765366,-0.005777101963758469,-0.029438702389597893,2,0,10,holiday,1.0,pca,pca
test,470,0.1009378582239151,0.009770970791578293,0.00454261340200901,0.058907650411129,1,1,10,holiday,0.9999974966049194,pca,pca
test,471,-0.010019343346357346,0.04545488953590393,-0.13211651146411896,0.07581683993339539,2,0,11,holiday,0.9996738433837891,pca,pca
test,472,-0.0947725921869278,0.06522226333618164,-0.16274186968803406,0.08445161581039429,2,0,11,holiday,1.0,pca,pca
test,473,-0.2956903874874115,0.08194416016340256,-0.26383814215660095,0.05847245827317238,2,0,12,holiday,1.0,pca,pca
test,474,-0.22762919962406158,0.16375213861465454,-0.3206486999988556,0.0475478358566761,2,0,12,holiday,1.0,pca,pca
test,475,-0.3393436372280121,0.10976137220859528,-0.32704296708106995,0.0511971190571785,2,0,13,holiday,1.0,pca,pca
test,476,-0.2771317958831787,0.14439310133457184,-0.32007500529289246,0.07014891505241394,2,0,13,holiday,1.0,pca,pca
test,477,-0.31114593148231506,0.106131911277771,-0.29628440737724304,0.0802045613527298,2,0,14,holiday,1.0,pca,pca
test,478,-0.29226118326187134,0.16531498730182648,-0.2565511465072632,0.10038148611783981,2,0,14,holiday,1.0,pca,pca
test,479,-0.2626765966415405,0.1943805068731308,-0.27009451389312744,0.10033491253852844,2,0,15,holiday,1.0,pca,pca
test,480,-0.21039491891860962,0.1808730661869049,-0.23231613636016846,0.11627808958292007,2,0,15,holiday,1.0,pca,pca
test,481,-0.14969149231910706,0.25184839963912964,-0.26238471269607544,0.11111687868833542,2,0,16,holiday,1.0,pca,pca
test,482,-0.08928711712360382,0.22906465828418732,-0.2513349950313568,0.12306232005357742,2,0,16,holiday,0.999796450138092,pca,pca
test,483,0.041926849633455276,0.17928849160671234,-0.17983247339725494,0.13917626440525055,1,1,17,holiday,1.0,pca,pca
test,484,-0.05965125933289528,0.16435517370700836,-0.14159005880355835,0.16394370794296265,1,1,17,holiday,1.0,pca,pca
test,485,-0.2737240195274353,0.1181824803352356,-0.2175043225288391,0.1297454684972763,2,0,18,holiday,1.0,pca,pca
test,486,-0.42435064911842346,0.07986792176961899,-0.3265903890132904,0.06179060786962509,2,0,18,holiday,1.0,pca,pca
test,487,-0.6204172372817993,-0.0056297373957931995,-0.45574790239334106,-0.015711525455117226,2,0,19,holiday,1.0,pca,pca
test,488,-0.6819605827331543,0.030841991305351257,-0.5711566805839539,-0.09353650361299515,2,0,19,holiday,1.0,pca,pca
test,489,-0.6548129320144653,0.04833713173866272,-0.585583508014679,-0.11642572283744812,2,0,20,holiday,1.0,pca,pca
test,490,-0.5147732496261597,0.13287706673145294,-0.48540425300598145,-0.059590961784124374,2,0,20,holiday,1.0,pca,pca
test,491,-0.35624757409095764,0.0026573981158435345,-0.38200312852859497,0.005517752841114998,2,0,21,holiday,1.0,pca,pca
test,492,-0.3743172585964203,0.06957589834928513,-0.31728318333625793,0.040088117122650146,2,0,21,holiday,1.0,pca,pca
test,493,-0.3365805149078369,0.15087436139583588,-0.349096417427063,0.00731624336913228,2,0,22,holiday,1.0,pca,pca
test,494,-0.42555567622184753,0.16721588373184204,-0.36306822299957275,-0.007659392897039652,2,0,22,holiday,1.0,pca,pca
test,495,-0.5089290738105774,0.13213245570659637,-0.3960420489311218,-0.03398905694484711,2,0,23,holiday,1.0,pca,pca
test,496,-0.5271230936050415,0.11381909251213074,-0.4202018976211548,-0.05944759026169777,2,0,23,holiday,1.0,pca,pca
test,497,-0.606666624546051,-0.05375916138291359,-0.3929138481616974,-0.06178618222475052,2,0,0,workday,1.0,pca,pca
test,498,-0.5177751183509827,-0.1106455996632576,-0.3715113401412964,-0.08521486818790436,2,0,0,workday,1.0,pca,pca
test,499,-0.39063918590545654,-0.01932327263057232,-0.29330381751060486,-0.07406074553728104,2,0,1,workday,1.0,pca,pca
test,500,-0.31504228711128235,-0.041526779532432556,-0.21889247000217438,-0.049192048609256744,2,0,1,workday,1.0,pca,pca
test,501,-0.28308358788490295,-0.10595650225877762,-0.15451876819133759,-0.03485560789704323,2,0,2,workday,1.0,pca,pca
test,502,-0.20113663375377655,-0.0502757728099823,-0.08237028867006302,-0.043344587087631226,2,0,2,workday,1.0,pca,pca
test,503,-0.12607669830322266,-0.10475054383277893,-0.0019587993156164885,-0.04989593103528023,2,0,3,workday,1.0,pca,pca
test,504,-0.023617757484316826,-0.15434472262859344,0.09085685014724731,-0.036053285002708435,1,1,3,workday,0.7737082839012146,pca,pca
test,505,0.09262450039386749,-0.3323668837547302,0.215884268283844,-0.013785945251584053,2,0,4,workday,0.8141590356826782,pca,pca
test,506,0.2342079132795334,-0.34554481506347656,0.3054535686969757,-0.0030515282414853573,0,2,4,workday,1.0,pca,pca
test,507,0.5548869967460632,0.005505072418600321,0.4449349045753479,0.03667600825428963,0,2,5,workday,1.0,pca,pca
test,508,0.6300147771835327,0.058942411094903946,0.5296612977981567,0.025019386783242226,0,2,5,workday,1.0,pca,pca
test,509,0.31652066111564636,-0.3186747133731842,0.567019522190094,-0.003829514840617776,0,2,6,workday,1.0,pca,pca
test,510,0.38321107625961304,-0.26905128359794617,0.5904256105422974,-0.021843474358320236,0,2,6,workday,1.0,pca,pca
test,511,0.5698533058166504,0.07601141184568405,0.5964536666870117,-0.041756778955459595,0,2,7,workday,1.0,pca,pca
test,512,0.5846380591392517,0.07894707471132278,0.6069667339324951,-0.02567381039261818,0,2,7,workday,1.0,pca,pca
test,513,0.6283103823661804,-0.0627485066652298,0.567535400390625,0.0013503883965313435,0,2,8,workday,1.0,pca,pca
test,514,0.6391000151634216,-0.1068870946764946,0.5633618831634521,0.030438879504799843,0,2,8,workday,1.0,pca,pca
test,515,0.5097329020500183,-0.11837950348854065,0.441298246383667,-0.0080147385597229,0,2,9,workday,1.0,pca,pca
test,516,0.36580172181129456,-0.10484743118286133,0.36713629961013794,-0.00980466976761818,1,1,9,workday,1.0,pca,pca
test,517,0.3208857774734497,0.022456880658864975,0.21645699441432953,-0.014414267614483833,1,1,10,workday,1.0,pca,pca
test,518,0.2741917073726654,0.06676962226629257,0.16027270257472992,0.03596290200948715,1,1,10,workday,1.0,pca,pca
test,519,0.08388678729534149,0.03446374088525772,-0.01677118055522442,0.02191040851175785,1,1,11,workday,1.0,pca,pca
test,520,-0.04554934799671173,0.08869542926549911,-0.05274762958288193,0.07663419842720032,1,1,11,workday,0.9972524046897888,pca,pca
test,521,-0.12705232203006744,0.0750688910484314,-0.11892880499362946,0.12066065520048141,2,0,12,workday,1.0,pca,pca
test,522,-0.15503273904323578,0.142434760928154,-0.16800133883953094,0.11485889554023743,2,0,12,workday,1.0,pca,pca
test,523,-0.28197550773620605,0.05755094811320305,-0.25577831268310547,0.10052274167537689,2,0,13,workday,1.0,pca,pca
test,524,-0.31791171431541443,0.1967274397611618,-0.28801974654197693,0.0977906659245491,2,0,13,workday,1.0,pca,pca
test,525,-0.3386780917644501,0.10099058598279953,-0.3413415253162384,0.07767622917890549,2,0,14,workday,1.0,pca,pca
test,526,-0.14450886845588684,0.12446797639131546,-0.235618457198143,0.12969999015331268,2,0,14,workday,1.0,pca,pca
test,527,-0.02506004460155964,0.12209805101156235,-0.12533168494701385,0.16880422830581665,2,0,15,workday,0.9999996423721313,pca,pca
test,528,0.12320651113986969,0.17952533066272736,-0.004926302470266819,0.19255931675434113,1,1,15,workday,1.0,pca,pca
test,529,0.19114261865615845,0.24329476058483124,0.07746488600969315,0.214155912399292,1,1,16,workday,1.0,pca,pca
test,530,0.2956846356391907,0.23422065377235413,0.12912485003471375,0.21401995420455933,1,1,16,workday,1.0,pca,pca
test,531,0.40166154503822327,0.1415311098098755,0.17534239590168,0.2168584167957306,1,1,17,workday,1.0,pca,pca
test,532,0.28979185223579407,0.10431376099586487,0.20605359971523285,0.22550678253173828,1,1,17,workday,1.0,pca,pca
test,533,0.16627614200115204,0.02208981290459633,0.1695481538772583,0.22082480788230896,1,1,18,workday,1.0,pca,pca
test,534,0.06257659196853638,0.009321033023297787,0.16768017411231995,0.22444412112236023,1,1,18,workday,1.0,pca,pca
test,535,0.11764233559370041,-0.04841194674372673,0.1498541682958603,0.2253589928150177,1,1,19,workday,1.0,pca,pca
test,536,0.11855140328407288,-0.09930337220430374,0.1278337836265564,0.20575545728206635,1,1,19,workday,0.9999982118606567,pca,pca
test,537,0.2583470344543457,0.08835262060165405,0.13812509179115295,0.20909267663955688,1,1,20,workday,1.0,pca,pca
test,538,0.2705209255218506,0.017801860347390175,0.15221644937992096,0.19266584515571594,1,1,20,workday,1.0,pca,pca
test,539,0.34173262119293213,-0.046444639563560486,0.1946074664592743,0.1789788156747818,1,1,21,workday,0.9999868869781494,pca,pca
test,540,0.3581187129020691,-0.08040086179971695,0.2530498504638672,0.1762036681175232,1,1,21,workday,0.9961172342300415,pca,pca
test,541,0.40505629777908325,0.10488790273666382,0.2739631235599518,0.1632337123155594,0,2,22,workday,0.9787834882736206,pca,pca
test,542,0.4533633291721344,0.10003340244293213,0.34441712498664856,0.1678186058998108,0,2,22,workday,1.0,pca,pca
test,543,0.5406363010406494,0.08913154155015945,0.39673110842704773,0.16261275112628937,0,2,23,workday,1.0,pca,pca
test,544,0.6045788526535034,0.06759735196828842,0.4510275721549988,0.1538412719964981,0,2,23,workday,1.0,pca,pca
test,545,0.643440306186676,-0.023086290806531906,0.5117195844650269,0.13090983033180237,0,2,0,workday,1.0,pca,pca
