split,sample_index,e_dim1,e_dim2,z_dim1,z_dim2,gmm_cluster_id,selected_expert_hungarian,hour,workday_or_holiday,gmm_confidence,embedding_method_e,embedding_method_z
test,450,0.39040470123291016,-0.04022640362381935,-0.2985723912715912,-0.05605796352028847,0,0,0,holiday,1.0,pca,pca
test,451,0.3075190484523773,0.05093982070684433,-0.182668998837471,-0.03951619565486908,0,0,1,holiday,1.0,pca,pca
test,452,0.11838903278112411,0.14562717080116272,-0.10893476754426956,-0.03685276582837105,1,2,1,holiday,1.0,pca,pca
test,453,0.011364847421646118,0.1280282884836197,-0.02475074492394924,-0.03263133764266968,1,2,2,holiday,1.0,pca,pca
test,454,-0.1662038266658783,0.18041527271270752,0.06821408122777939,-0.03398257493972778,1,2,2,holiday,1.0,pca,pca
test,455,-0.2349732220172882,0.04879231005907059,0.164995938539505,-0.027509618550539017,1,2,3,holiday,1.0,pca,pca
test,456,-0.4858401417732239,0.0070546772330999374,0.26925280690193176,-0.025858081877231598,2,1,3,holiday,0.9999959468841553,pca,pca
test,457,-0.5204266905784607,-0.11481569707393646,0.3811889588832855,0.009045838378369808,2,1,4,holiday,1.0,pca,pca
test,458,-0.5994754433631897,-0.13678942620754242,0.4714846909046173,0.027074387297034264,2,1,4,holiday,1.0,pca,pca
test,459,-0.8464904427528381,-0.05893450230360031,0.5992488861083984,0.02864844910800457,2,1,5,holiday,1.0,pca,pca
test,460,-0.8998391628265381,-0.10898620635271072,0.6694295406341553,0.016122855246067047,2,1,5,holiday,1.0,pca,pca
test,461,-0.7115910649299622,-0.051375675946474075,0.6971773505210876,-0.043383289128541946,2,1,6,holiday,1.0,pca,pca
test,462,-0.6809824109077454,-0.08731557428836823,0.7001835107803345,-0.07017362117767334,2,1,6,holiday,1.0,pca,pca
test,463,-0.7675343155860901,-0.16546623408794403,0.6678401231765747,-0.1266099214553833,2,1,7,holiday,1.0,pca,pca
test,464,-0.6778846383094788,-0.25231921672821045,0.6611146926879883,-0.09732650965452194,2,1,7,holiday,1.0,pca,pca
test,465,-0.5779134035110474,-0.346917986869812,0.5766795873641968,-0.07675034552812576,2,1,8,holiday,0.999982476234436,pca,pca
test,466,-0.516846239566803,-0.28305402398109436,0.5413376688957214,-0.033543407917022705,1,2,8,holiday,0.9999810457229614,pca,pca
test,467,-0.4904192090034485,-0.18630222976207733,0.32808488607406616,-0.06294075399637222,1,2,9,holiday,1.0,pca,pca
test,468,-0.29096439480781555,-0.0037032845430076122,0.26176613569259644,0.002617676742374897,1,2,9,holiday,1.0,pca,pca
test,469,0.12126489728689194,0.3269456923007965,-0.0014679819578304887,-0.029683521017432213,0,0,10,holiday,0.9800183176994324,pca,pca
test,470,-0.06420332193374634,0.30830302834510803,0.011288597248494625,0.07294571399688721,1,2,10,holiday,1.0,pca,pca
test,471,0.1936631202697754,0.2835111916065216,-0.15543492138385773,0.08812467753887177,0,0,11,holiday,1.0,pca,pca
test,472,0.2979873716831207,0.2131773680448532,-0.19002535939216614,0.09819812327623367,0,0,11,holiday,1.0,pca,pca
test,473,0.45218732953071594,-0.19948048889636993,-0.3074303865432739,0.06900370866060257,0,0,12,holiday,1.0,pca,pca
test,474,0.37986570596694946,-0.011876239441335201,-0.37284404039382935,0.055803313851356506,0,0,12,holiday,1.0,pca,pca
test,475,0.5079846382141113,-0.2713622450828552,-0.3812982141971588,0.06045285984873772,0,0,13,holiday,1.0,pca,pca
test,476,0.4872058928012848,-0.2052784562110901,-0.37386125326156616,0.0806640014052391,0,0,13,holiday,1.0,pca,pca
test,477,0.46152618527412415,-0.0337100513279438,-0.3517228066921234,0.09154713153839111,0,0,14,holiday,1.0,pca,pca
test,478,0.43441563844680786,0.0723283439874649,-0.3083285391330719,0.11396168172359467,0,0,14,holiday,1.0,pca,pca
test,479,0.4564632177352905,0.07898729294538498,-0.3218419849872589,0.11546868085861206,0,0,15,holiday,1.0,pca,pca
test,480,0.3806304335594177,0.27605557441711426,-0.27139410376548767,0.1356056183576584,0,0,15,holiday,1.0,pca,pca
test,481,0.33910030126571655,0.3179600238800049,-0.3010255694389343,0.13100123405456543,0,0,16,holiday,0.9999998807907104,pca,pca
test,482,0.16437089443206787,0.32242536544799805,-0.2873682975769043,0.14374329149723053,1,2,16,holiday,1.0,pca,pca
test,483,0.0625649243593216,0.37340617179870605,-0.2133691906929016,0.16093797981739044,1,2,17,holiday,1.0,pca,pca
test,484,0.09371006488800049,0.2761690616607666,-0.17919191718101501,0.18422237038612366,1,2,17,holiday,1.0,pca,pca
test,485,0.25972652435302734,0.053027838468551636,-0.26194220781326294,0.14600346982479095,0,0,18,holiday,1.0,pca,pca
test,486,0.486838161945343,-0.21020863950252533,-0.3808242976665497,0.07201914489269257,0,0,18,holiday,1.0,pca,pca
test,487,0.7529670000076294,-0.5109554529190063,-0.5288874506950378,-0.019133644178509712,0,0,19,holiday,1.0,pca,pca
test,488,0.8391923308372498,-0.567250669002533,-0.6649312973022461,-0.11193111538887024,0,0,19,holiday,1.0,pca,pca
test,489,0.6438577175140381,-0.4372960925102234,-0.684570848941803,-0.1386185586452484,0,0,20,holiday,1.0,pca,pca
test,490,0.5605301856994629,-0.28289464116096497,-0.576622724533081,-0.0776396170258522,0,0,20,holiday,1.0,pca,pca
test,491,0.5262449979782104,0.22972625494003296,-0.45688679814338684,-0.0010186476865783334,0,0,21,holiday,1.0,pca,pca
test,492,0.5387040376663208,0.17298099398612976,-0.3807620406150818,0.04055376723408699,0,0,21,holiday,1.0,pca,pca
test,493,0.521587610244751,0.23949189484119415,-0.4197723865509033,0.0002396148192929104,0,0,22,holiday,1.0,pca,pca
test,494,0.5698416233062744,0.10894270241260529,-0.4305897355079651,-0.015393262729048729,0,0,22,holiday,1.0,pca,pca
test,495,0.47862952947616577,-0.19080594182014465,-0.4665815532207489,-0.042617857456207275,0,0,23,holiday,1.0,pca,pca
test,496,0.49043771624565125,-0.25330039858818054,-0.4954245388507843,-0.07284781336784363,0,0,23,holiday,1.0,pca,pca
test,497,0.6191951036453247,-0.33048081398010254,-0.4646173417568207,-0.07794342935085297,0,0,0,workday,1.0,pca,pca
test,498,0.42845433950424194,-0.1838054358959198,-0.43901944160461426,-0.10541541129350662,0,0,0,workday,1.0,pca,pca
test,499,0.32787835597991943,-0.03461344167590141,-0.3457094132900238,-0.09215293079614639,0,0,1,workday,1.0,pca,pca
test,500,0.26230278611183167,-0.02852524071931839,-0.257650226354599,-0.06290151923894882,0,0,1,workday,1.0,pca,pca
test,501,0.2696813941001892,0.037333834916353226,-0.17908403277397156,-0.04494127258658409,0,0,2,workday,1.0,pca,pca
test,502,0.019093157723546028,0.0887126475572586,-0.0927719920873642,-0.052101779729127884,1,2,2,workday,1.0,pca,pca
test,503,-0.18341346085071564,0.07856239378452301,0.0043555209413170815,-0.057034920901060104,1,2,3,workday,1.0,pca,pca
test,504,-0.3042406141757965,0.027005784213542938,0.10927226394414902,-0.041808128356933594,1,2,3,workday,1.0,pca,pca
test,505,-0.40668001770973206,0.05453057959675789,0.25609442591667175,-0.01496303454041481,1,2,4,workday,1.0,pca,pca
test,506,-0.5913982391357422,0.004023488610982895,0.36695003509521484,-0.0023642433807253838,2,1,4,workday,1.0,pca,pca
test,507,-0.7829686403274536,0.08694253861904144,0.5319147706031799,0.042333606630563736,2,1,5,workday,1.0,pca,pca
test,508,-0.8984666466712952,-0.004850165918469429,0.6291783452033997,0.031285252422094345,2,1,5,workday,1.0,pca,pca
test,509,-0.6119985580444336,0.11698821932077408,0.6728577613830566,-0.0020508593879640102,2,1,6,workday,1.0,pca,pca
test,510,-0.5791847705841064,0.15894164144992828,0.6988004446029663,-0.025434860959649086,2,1,6,workday,1.0,pca,pca
test,511,-0.7755550742149353,-0.055998776108026505,0.7035863399505615,-0.04933534935116768,2,1,7,workday,1.0,pca,pca
test,512,-0.7402568459510803,-0.0652465969324112,0.7146850228309631,-0.027583632618188858,2,1,7,workday,1.0,pca,pca
test,513,-0.6654513478279114,-0.21293675899505615,0.6630730032920837,0.00015809183241799474,2,1,8,workday,1.0,pca,pca
test,514,-0.6068323254585266,-0.14688478410243988,0.6589311957359314,0.04215690493583679,2,1,8,workday,1.0,pca,pca
test,515,-0.5972251296043396,-0.031073404476046562,0.515920877456665,-0.0031082674395292997,1,2,9,workday,0.9961819648742676,pca,pca
test,516,-0.3964278995990753,-0.030448896810412407,0.4335746169090271,-0.0007335330592468381,1,2,9,workday,1.0,pca,pca
test,517,-0.34124428033828735,-0.02311648055911064,0.2584834694862366,-0.008657923899590969,1,2,10,workday,1.0,pca,pca
test,518,-0.3639611601829529,-0.01909746043384075,0.19323180615901947,0.04851098731160164,1,2,10,workday,1.0,pca,pca
test,519,-0.08785378932952881,0.21814601123332977,-0.01835048943758011,0.029768941923975945,1,2,11,workday,1.0,pca,pca
test,520,0.024224916473031044,0.1860753744840622,-0.0593244843184948,0.0930362269282341,1,2,11,workday,0.9997288584709167,pca,pca
test,521,0.10979391634464264,0.14391158521175385,-0.14583703875541687,0.13799019157886505,0,0,12,workday,1.0,pca,pca
test,522,0.2089724987745285,0.10796347260475159,-0.2004840224981308,0.13375374674797058,0,0,12,workday,1.0,pca,pca
test,523,0.4140159785747528,-0.017255129292607307,-0.3057630658149719,0.11271414160728455,0,0,13,workday,1.0,pca,pca
test,524,0.4304259717464447,-0.05941489711403847,-0.3421424627304077,0.11007460951805115,0,0,13,workday,1.0,pca,pca
test,525,0.5040780901908875,0.21117877960205078,-0.41165170073509216,0.08315635472536087,0,0,14,workday,1.0,pca,pca
test,526,0.31133759021759033,0.3845466375350952,-0.28903329372406006,0.14311936497688293,0,0,14,workday,1.0,pca,pca
test,527,0.12424217909574509,0.3615579903125763,-0.1639007031917572,0.19212354719638824,0,0,15,workday,0.6126084327697754,pca,pca
test,528,0.06821098178625107,0.3973386287689209,-0.021221395581960678,0.22102151811122894,1,2,15,workday,0.9343656897544861,pca,pca
test,529,-0.22046372294425964,0.3141874670982361,0.08007664233446121,0.24712522327899933,1,2,16,workday,1.0,pca,pca
test,530,-0.4412287771701813,0.3155127167701721,0.14083430171012878,0.24698661267757416,1,2,16,workday,1.0,pca,pca
test,531,-0.5549564957618713,0.17436110973358154,0.18953661620616913,0.251894474029541,2,1,17,workday,0.9999990463256836,pca,pca
test,532,-0.408397912979126,0.21128912270069122,0.224858358502388,0.2615100145339966,1,2,17,workday,1.0,pca,pca
test,533,-0.509914219379425,0.033140961080789566,0.18774311244487762,0.25812819600105286,2,1,18,workday,0.992466390132904,pca,pca
test,534,-0.4370524287223816,0.04453198239207268,0.18465201556682587,0.2628091871738434,1,2,18,workday,1.0,pca,pca
test,535,-0.2275785654783249,-0.028749825432896614,0.16955523192882538,0.26441696286201477,1,2,19,workday,1.0,pca,pca
test,536,-0.2635919749736786,0.10541803389787674,0.14106878638267517,0.24092510342597961,1,2,19,workday,1.0,pca,pca
test,537,-0.4330512583255768,0.003476648824289441,0.14974872767925262,0.24491940438747406,1,2,20,workday,1.0,pca,pca
test,538,-0.31712549924850464,0.11858218908309937,0.16665062308311462,0.22520820796489716,1,2,20,workday,1.0,pca,pca
test,539,-0.32746994495391846,0.22391991317272186,0.21554256975650787,0.21095094084739685,1,2,21,workday,1.0,pca,pca
test,540,-0.38291484117507935,0.20008158683776855,0.28548821806907654,0.20537543296813965,1,2,21,workday,1.0,pca,pca
test,541,-0.5417691469192505,0.12245775014162064,0.30862781405448914,0.19033345580101013,1,2,22,workday,1.0,pca,pca
test,542,-0.5758709907531738,0.042713187634944916,0.3887808322906494,0.19692131876945496,2,1,22,workday,0.9999990463256836,pca,pca
test,543,-0.7223910689353943,-0.1385321468114853,0.45434731245040894,0.19188222289085388,2,1,23,workday,1.0,pca,pca
test,544,-0.7707226872444153,-0.1536358743906021,0.5177167057991028,0.18213912844657898,2,1,23,workday,1.0,pca,pca
test,545,-0.8428762555122375,-0.23658397793769836,0.5908557772636414,0.15803277492523193,2,1,0,workday,1.0,pca,pca
